11/06/2022 13:42:47; ;
11/06/2022 13:43:37; ;
11/06/2022 13:44:18; ;
11/06/2022 13:45:49; ;
11/06/2022 13:46:42; ;
11/06/2022 13:47:41; ;
11/06/2022 13:47:49; ;
11/06/2022 13:49:57; ;
11/06/2022 13:56:45; ;
11/06/2022 21:04:17; ;
11/06/2022 21:04:35; ;
11/06/2022 21:04:56; ;
11/06/2022 21:55:36; ;
12/06/2022 09:53:11; ;
12/06/2022 09:53:26; ;
12/06/2022 11:54:31; ;
13/06/2022 11:10:55; ;
13/06/2022 11:11:09; ;
13/06/2022 11:57:50;0;
13/06/2022 11:57:58;0;
13/06/2022 11:58:04;0;
13/06/2022 11:58:10;0;
13/06/2022 11:58:12;0;
13/06/2022 11:58:13;0;
13/06/2022 12:02:43;0;
13/06/2022 12:04:49;0;
13/06/2022 12:04:53;0;
13/06/2022 12:04:55;0;
13/06/2022 12:04:58;0;
13/06/2022 12:05:00;0;
13/06/2022 12:05:03;0;
13/06/2022 12:05:08;0;
13/06/2022 12:05:10;0;
13/06/2022 12:05:15;0;
13/06/2022 12:05:22;0;
13/06/2022 12:05:26;0;
13/06/2022 12:12:25;0;
13/06/2022 12:12:28;0;
13/06/2022 12:12:30;0;
13/06/2022 12:12:35;0;
13/06/2022 12:12:41;0;
13/06/2022 12:16:34;0;
13/06/2022 12:16:42;0;
13/06/2022 12:16:47;0;
13/06/2022 12:17:22;0;
13/06/2022 12:17:34;0;
13/06/2022 12:17:44;0;
13/06/2022 12:17:48;0;
13/06/2022 12:18:51;0;
13/06/2022 12:19:07;0;
13/06/2022 12:19:27;0;
13/06/2022 12:19:32;0;
13/06/2022 12:26:00;0;
13/06/2022 12:26:08;0;
13/06/2022 12:27:15;0;
13/06/2022 12:27:25;0;
13/06/2022 12:27:32;0;
13/06/2022 12:27:42;0;
13/06/2022 12:28:25;0;
13/06/2022 12:30:24;0;
13/06/2022 12:30:33;0;
13/06/2022 12:30:40;0;
13/06/2022 12:32:27;0;
13/06/2022 12:32:40;0;
13/06/2022 12:32:51;0;
13/06/2022 15:47:34;0;
13/06/2022 15:47:47;0;
13/06/2022 15:47:56;0;
13/06/2022 15:48:10;0;
13/06/2022 16:58:32;0;
20/06/2022 18:30:32;0;
20/06/2022 19:12:23;0;
20/06/2022 22:49:55;0;
20/06/2022 22:50:10;0;
